studyId	studyType	analysisFlag	qualityControl	isCurated
GCST90241511	pQTL			TRUE
GCST90241527	pQTL			TRUE
GCST90243222	pQTL			TRUE
GCST90243018	pQTL			TRUE
GCST90243183	pQTL			TRUE
GCST90243227	pQTL			TRUE
GCST90241361	pQTL			TRUE
GCST90242977	pQTL			TRUE
GCST90243212	pQTL			TRUE
GCST90243054	pQTL			TRUE
GCST90243216	pQTL			TRUE
GCST90242976	pQTL			TRUE
GCST90243020	pQTL			TRUE
GCST90243182	pQTL			TRUE
GCST90242990	pQTL			TRUE
GCST90242935	pQTL			TRUE
GCST90242856	pQTL			TRUE
GCST90242871	pQTL			TRUE
GCST90243009	pQTL			TRUE
GCST90241519	pQTL			TRUE
GCST90242857	pQTL			TRUE
GCST90243045	pQTL			TRUE
GCST90241336	pQTL			TRUE
GCST90243210	pQTL			TRUE
GCST90243017	pQTL			TRUE
GCST90243048	pQTL			TRUE
GCST90243198	pQTL			TRUE
GCST90243217	pQTL			TRUE
GCST90241702	pQTL			TRUE
GCST90243202	pQTL			TRUE
GCST90241327	pQTL			TRUE
GCST90241513	pQTL			TRUE
GCST90241699	pQTL			TRUE
GCST90243002	pQTL			TRUE
GCST90243208	pQTL			TRUE
GCST90241510	pQTL			TRUE
GCST90243221	pQTL			TRUE
GCST90241701	pQTL			TRUE
GCST90242974	pQTL			TRUE
GCST90241516	pQTL			TRUE
GCST90241497	pQTL			TRUE
GCST90241503	pQTL			TRUE
GCST90241494	pQTL			TRUE
GCST90241697	pQTL			TRUE
GCST90241704	pQTL			TRUE
GCST90241638	pQTL			TRUE
GCST90241834	pQTL			TRUE
GCST90241174	pQTL			TRUE
GCST90240326	pQTL			TRUE
GCST90243319	pQTL			TRUE
GCST90240597	pQTL			TRUE
GCST90240621	pQTL			TRUE
GCST90241639	pQTL			TRUE
GCST90242888	pQTL			TRUE
GCST90241378	pQTL			TRUE
GCST90241939	pQTL			TRUE
GCST90241956	pQTL			TRUE
GCST90243284	pQTL			TRUE
GCST90241719	pQTL			TRUE
GCST90241587	pQTL			TRUE
GCST90241778	pQTL			TRUE
GCST90241184	pQTL			TRUE
GCST90241012	pQTL			TRUE
GCST90241062	pQTL			TRUE
GCST90241078	pQTL			TRUE
GCST90242609	pQTL			TRUE
GCST90240751	pQTL			TRUE
GCST90240568	pQTL			TRUE
GCST90240578	pQTL			TRUE
GCST90240618	pQTL			TRUE
GCST90242214	pQTL			TRUE
GCST90240289	pQTL			TRUE
GCST90242906	pQTL			TRUE
GCST90241966	pQTL			TRUE
GCST90241992	pQTL			TRUE
GCST90242785	pQTL			TRUE
GCST90241761	pQTL			TRUE
GCST90243075	pQTL			TRUE
GCST90241578	pQTL			TRUE
GCST90241799	pQTL			TRUE
GCST90240422	pQTL			TRUE
GCST90243353	pQTL			TRUE
GCST90241085	pQTL			TRUE
GCST90241093	pQTL			TRUE
GCST90241857	pQTL			TRUE
GCST90242718	pQTL			TRUE
GCST90240968	pQTL			TRUE
GCST90240981	pQTL			TRUE
GCST90242335	pQTL			TRUE
GCST90240325	pQTL			TRUE
GCST90240524	pQTL			TRUE
GCST90240630	pQTL			TRUE
GCST90241623	pQTL			TRUE
GCST90241434	pQTL			TRUE
GCST90240692	pQTL			TRUE
GCST90242051	pQTL			TRUE
GCST90242020	pQTL			TRUE
GCST90241730	pQTL			TRUE
GCST90240134	pQTL			TRUE
GCST90240345	pQTL			TRUE
GCST90240813	pQTL			TRUE
GCST90240777	pQTL			TRUE
GCST90240865	pQTL			TRUE
GCST90240586	pQTL			TRUE
GCST90242809	pQTL			TRUE
GCST90241277	pQTL			TRUE
GCST90241455	pQTL			TRUE
GCST90241291	pQTL			TRUE
GCST90240738	pQTL			TRUE
GCST90241550	pQTL			TRUE
GCST90241092	pQTL			TRUE
GCST90241880	pQTL			TRUE
GCST90242329	pQTL			TRUE
GCST90242373	pQTL			TRUE
GCST90242377	pQTL			TRUE
GCST90240166	pQTL			TRUE
GCST90240552	pQTL			TRUE
GCST90240512	pQTL			TRUE
GCST90242518	pQTL			TRUE
GCST90240616	pQTL			TRUE
GCST90240229	pQTL			TRUE
GCST90240660	pQTL			TRUE
GCST90241259	pQTL			TRUE
GCST90240392	pQTL			TRUE
GCST90243123	pQTL			TRUE
GCST90243110	pQTL			TRUE
GCST90243176	pQTL			TRUE
GCST90243260	pQTL			TRUE
GCST90243077	pQTL			TRUE
GCST90241805	pQTL			TRUE
GCST90243348	pQTL			TRUE
GCST90242386	pQTL			TRUE
GCST90242408	pQTL			TRUE
GCST90240530	pQTL			TRUE
GCST90242523	pQTL			TRUE
GCST90242491	pQTL			TRUE
GCST90240639	pQTL			TRUE
GCST90240657	pQTL			TRUE
GCST90242094	pQTL			TRUE
GCST90242837	pQTL			TRUE
GCST90242011	pQTL			TRUE
GCST90241986	pQTL			TRUE
GCST90241612	pQTL			TRUE
GCST90241534	pQTL			TRUE
GCST90242600	pQTL			TRUE
GCST90242495	pQTL			TRUE
GCST90240891	pQTL			TRUE
GCST90240910	pQTL			TRUE
GCST90240598	pQTL			TRUE
GCST90242184	pQTL			TRUE
GCST90242238	pQTL			TRUE
GCST90241682	pQTL			TRUE
GCST90241473	pQTL			TRUE
GCST90241937	pQTL			TRUE
GCST90241993	pQTL			TRUE
GCST90242822	pQTL			TRUE
GCST90243159	pQTL			TRUE
GCST90241718	pQTL			TRUE
GCST90241792	pQTL			TRUE
GCST90240432	pQTL			TRUE
GCST90241147	pQTL			TRUE
GCST90240805	pQTL			TRUE
GCST90240829	pQTL			TRUE
GCST90240786	pQTL			TRUE
GCST90242494	pQTL			TRUE
GCST90240925	pQTL			TRUE
GCST90242234	pQTL			TRUE
GCST90240219	pQTL			TRUE
GCST90242144	pQTL			TRUE
GCST90240556	pQTL			TRUE
GCST90240438	pQTL			TRUE
GCST90241086	pQTL			TRUE
GCST90240346	pQTL			TRUE
GCST90241023	pQTL			TRUE
GCST90241076	pQTL			TRUE
GCST90240853	pQTL			TRUE
GCST90242592	pQTL			TRUE
GCST90240770	pQTL			TRUE
GCST90240594	pQTL			TRUE
GCST90242317	pQTL			TRUE
GCST90242276	pQTL			TRUE
GCST90242121	pQTL			TRUE
GCST90242065	pQTL			TRUE
GCST90241285	pQTL			TRUE
GCST90240308	pQTL			TRUE
GCST90243134	pQTL			TRUE
GCST90241846	pQTL			TRUE
GCST90243397	pQTL			TRUE
GCST90241025	pQTL			TRUE
GCST90242344	pQTL			TRUE
GCST90242466	pQTL			TRUE
GCST90240538	pQTL			TRUE
GCST90242642	pQTL			TRUE
GCST90243296	pQTL			TRUE
GCST90240583	pQTL			TRUE
GCST90242075	pQTL			TRUE
GCST90241341	pQTL			TRUE
GCST90241412	pQTL			TRUE
GCST90241421	pQTL			TRUE
GCST90241439	pQTL			TRUE
GCST90241444	pQTL			TRUE
GCST90242044	pQTL			TRUE
GCST90242006	pQTL			TRUE
GCST90241741	pQTL			TRUE
GCST90241411	pQTL			TRUE
GCST90243093	pQTL			TRUE
GCST90241545	pQTL			TRUE
GCST90240333	pQTL			TRUE
GCST90241029	pQTL			TRUE
GCST90241061	pQTL			TRUE
GCST90240555	pQTL			TRUE
GCST90240518	pQTL			TRUE
GCST90240271	pQTL			TRUE
GCST90242085	pQTL			TRUE
GCST90242922	pQTL			TRUE
GCST90241296	pQTL			TRUE
GCST90242877	pQTL			TRUE
GCST90242891	pQTL			TRUE
GCST90240297	pQTL			TRUE
GCST90241783	pQTL			TRUE
GCST90242739	pQTL			TRUE
GCST90240992	pQTL			TRUE
GCST90242336	pQTL			TRUE
GCST90242397	pQTL			TRUE
GCST90240514	pQTL			TRUE
GCST90242696	pQTL			TRUE
GCST90242618	pQTL			TRUE
GCST90240893	pQTL			TRUE
GCST90242911	pQTL			TRUE
GCST90240699	pQTL			TRUE
GCST90243251	pQTL			TRUE
GCST90241747	pQTL			TRUE
GCST90243270	pQTL			TRUE
GCST90241063	pQTL			TRUE
GCST90240213	pQTL			TRUE
GCST90240527	pQTL			TRUE
GCST90242507	pQTL			TRUE
GCST90240654	pQTL			TRUE
GCST90240592	pQTL			TRUE
GCST90242227	pQTL			TRUE
GCST90240670	pQTL			TRUE
GCST90241463	pQTL			TRUE
GCST90241430	pQTL			TRUE
GCST90240393	pQTL			TRUE
GCST90240729	pQTL			TRUE
GCST90241969	pQTL			TRUE
GCST90242795	pQTL			TRUE
GCST90240990	pQTL			TRUE
GCST90240858	pQTL			TRUE
GCST90242467	pQTL			TRUE
GCST90240197	pQTL			TRUE
GCST90240205	pQTL			TRUE
GCST90240762	pQTL			TRUE
GCST90242204	pQTL			TRUE
GCST90242210	pQTL			TRUE
GCST90242264	pQTL			TRUE
GCST90242089	pQTL			TRUE
GCST90241263	pQTL			TRUE
GCST90242914	pQTL			TRUE
GCST90242776	pQTL			TRUE
GCST90243285	pQTL			TRUE
GCST90241785	pQTL			TRUE
GCST90241100	pQTL			TRUE
GCST90241143	pQTL			TRUE
GCST90240144	pQTL			TRUE
GCST90240815	pQTL			TRUE
GCST90242351	pQTL			TRUE
GCST90242446	pQTL			TRUE
GCST90242369	pQTL			TRUE
GCST90240327	pQTL			TRUE
GCST90242677	pQTL			TRUE
GCST90240908	pQTL			TRUE
GCST90242242	pQTL			TRUE
GCST90241614	pQTL			TRUE
GCST90242923	pQTL			TRUE
GCST90241419	pQTL			TRUE
GCST90242008	pQTL			TRUE
GCST90242799	pQTL			TRUE
GCST90241241	pQTL			TRUE
GCST90241767	pQTL			TRUE
GCST90243089	pQTL			TRUE
GCST90241144	pQTL			TRUE
GCST90242714	pQTL			TRUE
GCST90241026	pQTL			TRUE
GCST90240465	pQTL			TRUE
GCST90242407	pQTL			TRUE
GCST90240165	pQTL			TRUE
GCST90240501	pQTL			TRUE
GCST90242544	pQTL			TRUE
GCST90242549	pQTL			TRUE
GCST90240628	pQTL			TRUE
GCST90242327	pQTL			TRUE
GCST90240368	pQTL			TRUE
GCST90241660	pQTL			TRUE
GCST90241467	pQTL			TRUE
GCST90242875	pQTL			TRUE
GCST90242770	pQTL			TRUE
GCST90243165	pQTL			TRUE
GCST90241408	pQTL			TRUE
GCST90241156	pQTL			TRUE
GCST90241856	pQTL			TRUE
GCST90240203	pQTL			TRUE
GCST90240560	pQTL			TRUE
GCST90240920	pQTL			TRUE
GCST90240924	pQTL			TRUE
GCST90242236	pQTL			TRUE
GCST90242251	pQTL			TRUE
GCST90241338	pQTL			TRUE
GCST90241271	pQTL			TRUE
GCST90241284	pQTL			TRUE
GCST90241666	pQTL			TRUE
GCST90240301	pQTL			TRUE
GCST90243273	pQTL			TRUE
GCST90241865	pQTL			TRUE
GCST90240172	pQTL			TRUE
GCST90240521	pQTL			TRUE
GCST90241254	pQTL			TRUE
GCST90241213	pQTL			TRUE
GCST90243152	pQTL			TRUE
GCST90241011	pQTL			TRUE
GCST90240995	pQTL			TRUE
GCST90242634	pQTL			TRUE
GCST90240780	pQTL			TRUE
GCST90243295	pQTL			TRUE
GCST90240747	pQTL			TRUE
GCST90242283	pQTL			TRUE
GCST90242157	pQTL			TRUE
GCST90241264	pQTL			TRUE
GCST90241448	pQTL			TRUE
GCST90241938	pQTL			TRUE
GCST90241968	pQTL			TRUE
GCST90241610	pQTL			TRUE
GCST90241855	pQTL			TRUE
GCST90240938	pQTL			TRUE
GCST90242616	pQTL			TRUE
GCST90243299	pQTL			TRUE
GCST90242534	pQTL			TRUE
GCST90240906	pQTL			TRUE
GCST90240364	pQTL			TRUE
GCST90242076	pQTL			TRUE
GCST90241685	pQTL			TRUE
GCST90242919	pQTL			TRUE
GCST90242886	pQTL			TRUE
GCST90240388	pQTL			TRUE
GCST90240304	pQTL			TRUE
GCST90242049	pQTL			TRUE
GCST90241233	pQTL			TRUE
GCST90243160	pQTL			TRUE
GCST90243168	pQTL			TRUE
GCST90243231	pQTL			TRUE
GCST90241403	pQTL			TRUE
GCST90241405	pQTL			TRUE
GCST90241583	pQTL			TRUE
GCST90243074	pQTL			TRUE
GCST90241777	pQTL			TRUE
GCST90241782	pQTL			TRUE
GCST90240434	pQTL			TRUE
GCST90242359	pQTL			TRUE
GCST90240876	pQTL			TRUE
GCST90240766	pQTL			TRUE
GCST90242091	pQTL			TRUE
GCST90242119	pQTL			TRUE
GCST90241662	pQTL			TRUE
GCST90242917	pQTL			TRUE
GCST90240700	pQTL			TRUE
GCST90241936	pQTL			TRUE
GCST90241965	pQTL			TRUE
GCST90241970	pQTL			TRUE
GCST90242941	pQTL			TRUE
GCST90243117	pQTL			TRUE
GCST90243171	pQTL			TRUE
GCST90243358	pQTL			TRUE
GCST90241195	pQTL			TRUE
GCST90241050	pQTL			TRUE
GCST90241021	pQTL			TRUE
GCST90243300	pQTL			TRUE
GCST90240379	pQTL			TRUE
GCST90241354	pQTL			TRUE
GCST90241665	pQTL			TRUE
GCST90242003	pQTL			TRUE
GCST90241980	pQTL			TRUE
GCST90243151	pQTL			TRUE
GCST90243169	pQTL			TRUE
GCST90243294	pQTL			TRUE
GCST90241055	pQTL			TRUE
GCST90240962	pQTL			TRUE
GCST90240957	pQTL			TRUE
GCST90242418	pQTL			TRUE
GCST90242267	pQTL			TRUE
GCST90240381	pQTL			TRUE
GCST90240733	pQTL			TRUE
GCST90242804	pQTL			TRUE
GCST90241740	pQTL			TRUE
GCST90240482	pQTL			TRUE
GCST90240347	pQTL			TRUE
GCST90241041	pQTL			TRUE
GCST90240806	pQTL			TRUE
GCST90242331	pQTL			TRUE
GCST90242417	pQTL			TRUE
GCST90242429	pQTL			TRUE
GCST90240163	pQTL			TRUE
GCST90240164	pQTL			TRUE
GCST90242658	pQTL			TRUE
GCST90240885	pQTL			TRUE
GCST90242568	pQTL			TRUE
GCST90242570	pQTL			TRUE
GCST90240324	pQTL			TRUE
GCST90240933	pQTL			TRUE
GCST90240224	pQTL			TRUE
GCST90240261	pQTL			TRUE
GCST90241769	pQTL			TRUE
GCST90243391	pQTL			TRUE
GCST90241142	pQTL			TRUE
GCST90241180	pQTL			TRUE
GCST90241015	pQTL			TRUE
GCST90240819	pQTL			TRUE
GCST90240951	pQTL			TRUE
GCST90240838	pQTL			TRUE
GCST90242252	pQTL			TRUE
GCST90240387	pQTL			TRUE
GCST90240723	pQTL			TRUE
GCST90241089	pQTL			TRUE
GCST90241155	pQTL			TRUE
GCST90242743	pQTL			TRUE
GCST90241002	pQTL			TRUE
GCST90240988	pQTL			TRUE
GCST90242412	pQTL			TRUE
GCST90240543	pQTL			TRUE
GCST90242599	pQTL			TRUE
GCST90240896	pQTL			TRUE
GCST90242296	pQTL			TRUE
GCST90240226	pQTL			TRUE
GCST90241268	pQTL			TRUE
GCST90241656	pQTL			TRUE
GCST90240724	pQTL			TRUE
GCST90241248	pQTL			TRUE
GCST90241222	pQTL			TRUE
GCST90241140	pQTL			TRUE
GCST90241022	pQTL			TRUE
GCST90240551	pQTL			TRUE
GCST90240511	pQTL			TRUE
GCST90242100	pQTL			TRUE
GCST90241644	pQTL			TRUE
GCST90241452	pQTL			TRUE
GCST90240383	pQTL			TRUE
GCST90240305	pQTL			TRUE
GCST90240730	pQTL			TRUE
GCST90241608	pQTL			TRUE
GCST90240450	pQTL			TRUE
GCST90243340	pQTL			TRUE
GCST90240138	pQTL			TRUE
GCST90241879	pQTL			TRUE
GCST90240476	pQTL			TRUE
GCST90240817	pQTL			TRUE
GCST90240850	pQTL			TRUE
GCST90240528	pQTL			TRUE
GCST90242598	pQTL			TRUE
GCST90242691	pQTL			TRUE
GCST90242545	pQTL			TRUE
GCST90240385	pQTL			TRUE
GCST90240386	pQTL			TRUE
GCST90240682	pQTL			TRUE
GCST90243129	pQTL			TRUE
GCST90243255	pQTL			TRUE
GCST90243085	pQTL			TRUE
GCST90241779	pQTL			TRUE
GCST90243330	pQTL			TRUE
GCST90242737	pQTL			TRUE
GCST90240955	pQTL			TRUE
GCST90240181	pQTL			TRUE
GCST90242197	pQTL			TRUE
GCST90241649	pQTL			TRUE
GCST90242915	pQTL			TRUE
GCST90240705	pQTL			TRUE
GCST90241727	pQTL			TRUE
GCST90241543	pQTL			TRUE
GCST90241826	pQTL			TRUE
GCST90241202	pQTL			TRUE
GCST90240963	pQTL			TRUE
GCST90242411	pQTL			TRUE
GCST90240328	pQTL			TRUE
GCST90240648	pQTL			TRUE
GCST90240612	pQTL			TRUE
GCST90240258	pQTL			TRUE
GCST90242070	pQTL			TRUE
GCST90241450	pQTL			TRUE
GCST90241952	pQTL			TRUE
GCST90241236	pQTL			TRUE
GCST90241557	pQTL			TRUE
GCST90241173	pQTL			TRUE
GCST90242744	pQTL			TRUE
GCST90242656	pQTL			TRUE
GCST90243314	pQTL			TRUE
GCST90242324	pQTL			TRUE
GCST90240668	pQTL			TRUE
GCST90240272	pQTL			TRUE
GCST90242111	pQTL			TRUE
GCST90241346	pQTL			TRUE
GCST90241443	pQTL			TRUE
GCST90240311	pQTL			TRUE
GCST90243095	pQTL			TRUE
GCST90243387	pQTL			TRUE
GCST90241123	pQTL			TRUE
GCST90240121	pQTL			TRUE
GCST90242715	pQTL			TRUE
GCST90240462	pQTL			TRUE
GCST90240986	pQTL			TRUE
GCST90240837	pQTL			TRUE
GCST90240849	pQTL			TRUE
GCST90240204	pQTL			TRUE
GCST90242662	pQTL			TRUE
GCST90242533	pQTL			TRUE
GCST90242305	pQTL			TRUE
GCST90242150	pQTL			TRUE
GCST90241351	pQTL			TRUE
GCST90241667	pQTL			TRUE
GCST90242893	pQTL			TRUE
GCST90241436	pQTL			TRUE
GCST90242024	pQTL			TRUE
GCST90243233	pQTL			TRUE
GCST90243288	pQTL			TRUE
GCST90241749	pQTL			TRUE
GCST90243071	pQTL			TRUE
GCST90241807	pQTL			TRUE
GCST90240429	pQTL			TRUE
GCST90241116	pQTL			TRUE
GCST90241083	pQTL			TRUE
GCST90241171	pQTL			TRUE
GCST90241071	pQTL			TRUE
GCST90242371	pQTL			TRUE
GCST90240525	pQTL			TRUE
GCST90242190	pQTL			TRUE
GCST90242205	pQTL			TRUE
GCST90242225	pQTL			TRUE
GCST90242829	pQTL			TRUE
GCST90240737	pQTL			TRUE
GCST90242038	pQTL			TRUE
GCST90243113	pQTL			TRUE
GCST90240141	pQTL			TRUE
GCST90240343	pQTL			TRUE
GCST90241896	pQTL			TRUE
GCST90242748	pQTL			TRUE
GCST90240460	pQTL			TRUE
GCST90242345	pQTL			TRUE
GCST90242428	pQTL			TRUE
GCST90242641	pQTL			TRUE
GCST90242526	pQTL			TRUE
GCST90240929	pQTL			TRUE
GCST90240579	pQTL			TRUE
GCST90242312	pQTL			TRUE
GCST90242243	pQTL			TRUE
GCST90240217	pQTL			TRUE
GCST90241307	pQTL			TRUE
GCST90242896	pQTL			TRUE
GCST90240722	pQTL			TRUE
GCST90241211	pQTL			TRUE
GCST90243115	pQTL			TRUE
GCST90243230	pQTL			TRUE
GCST90241561	pQTL			TRUE
GCST90241148	pQTL			TRUE
GCST90240130	pQTL			TRUE
GCST90240809	pQTL			TRUE
GCST90242364	pQTL			TRUE
GCST90242590	pQTL			TRUE
GCST90242595	pQTL			TRUE
GCST90242654	pQTL			TRUE
GCST90240882	pQTL			TRUE
GCST90240651	pQTL			TRUE
GCST90242268	pQTL			TRUE
GCST90242275	pQTL			TRUE
GCST90242284	pQTL			TRUE
GCST90240244	pQTL			TRUE
GCST90242160	pQTL			TRUE
GCST90242060	pQTL			TRUE
GCST90241429	pQTL			TRUE
GCST90242800	pQTL			TRUE
GCST90243241	pQTL			TRUE
GCST90241825	pQTL			TRUE
GCST90242655	pQTL			TRUE
GCST90242606	pQTL			TRUE
GCST90240871	pQTL			TRUE
GCST90240874	pQTL			TRUE
GCST90243308	pQTL			TRUE
GCST90240558	pQTL			TRUE
GCST90240609	pQTL			TRUE
GCST90240293	pQTL			TRUE
GCST90242116	pQTL			TRUE
GCST90241262	pQTL			TRUE
GCST90241355	pQTL			TRUE
GCST90241618	pQTL			TRUE
GCST90241985	pQTL			TRUE
GCST90241720	pQTL			TRUE
GCST90241808	pQTL			TRUE
GCST90241795	pQTL			TRUE
GCST90240411	pQTL			TRUE
GCST90242736	pQTL			TRUE
GCST90240472	pQTL			TRUE
GCST90240478	pQTL			TRUE
GCST90240535	pQTL			TRUE
GCST90242665	pQTL			TRUE
GCST90240781	pQTL			TRUE
GCST90240231	pQTL			TRUE
GCST90242177	pQTL			TRUE
GCST90241376	pQTL			TRUE
GCST90241442	pQTL			TRUE
GCST90240734	pQTL			TRUE
GCST90241950	pQTL			TRUE
GCST90241594	pQTL			TRUE
GCST90241821	pQTL			TRUE
GCST90240950	pQTL			TRUE
GCST90240519	pQTL			TRUE
GCST90242591	pQTL			TRUE
GCST90242308	pQTL			TRUE
GCST90242125	pQTL			TRUE
GCST90241295	pQTL			TRUE
GCST90242764	pQTL			TRUE
GCST90243132	pQTL			TRUE
GCST90243238	pQTL			TRUE
GCST90243254	pQTL			TRUE
GCST90243393	pQTL			TRUE
GCST90240490	pQTL			TRUE
GCST90241902	pQTL			TRUE
GCST90241034	pQTL			TRUE
GCST90242751	pQTL			TRUE
GCST90240584	pQTL			TRUE
GCST90240257	pQTL			TRUE
GCST90241402	pQTL			TRUE
GCST90241990	pQTL			TRUE
GCST90242808	pQTL			TRUE
GCST90241758	pQTL			TRUE
GCST90241793	pQTL			TRUE
GCST90241190	pQTL			TRUE
GCST90241106	pQTL			TRUE
GCST90242455	pQTL			TRUE
GCST90240210	pQTL			TRUE
GCST90240884	pQTL			TRUE
GCST90240757	pQTL			TRUE
GCST90241388	pQTL			TRUE
GCST90240732	pQTL			TRUE
GCST90243252	pQTL			TRUE
GCST90241553	pQTL			TRUE
GCST90241018	pQTL			TRUE
GCST90241031	pQTL			TRUE
GCST90242424	pQTL			TRUE
GCST90242694	pQTL			TRUE
GCST90242576	pQTL			TRUE
GCST90242488	pQTL			TRUE
GCST90240637	pQTL			TRUE
GCST90240649	pQTL			TRUE
GCST90242230	pQTL			TRUE
GCST90242259	pQTL			TRUE
GCST90240276	pQTL			TRUE
GCST90241646	pQTL			TRUE
GCST90240678	pQTL			TRUE
GCST90242045	pQTL			TRUE
GCST90241941	pQTL			TRUE
GCST90242015	pQTL			TRUE
GCST90241597	pQTL			TRUE
GCST90240409	pQTL			TRUE
GCST90241153	pQTL			TRUE
GCST90240526	pQTL			TRUE
GCST90242588	pQTL			TRUE
GCST90242617	pQTL			TRUE
GCST90240571	pQTL			TRUE
GCST90240640	pQTL			TRUE
GCST90242216	pQTL			TRUE
GCST90242271	pQTL			TRUE
GCST90240667	pQTL			TRUE
GCST90241257	pQTL			TRUE
GCST90241349	pQTL			TRUE
GCST90240706	pQTL			TRUE
GCST90241974	pQTL			TRUE
GCST90240449	pQTL			TRUE
GCST90243356	pQTL			TRUE
GCST90243331	pQTL			TRUE
GCST90240142	pQTL			TRUE
GCST90241060	pQTL			TRUE
GCST90242698	pQTL			TRUE
GCST90242504	pQTL			TRUE
GCST90242512	pQTL			TRUE
GCST90242501	pQTL			TRUE
GCST90240588	pQTL			TRUE
GCST90240245	pQTL			TRUE
GCST90241453	pQTL			TRUE
GCST90241373	pQTL			TRUE
GCST90241389	pQTL			TRUE
GCST90241598	pQTL			TRUE
GCST90241613	pQTL			TRUE
GCST90243161	pQTL			TRUE
GCST90243279	pQTL			TRUE
GCST90241188	pQTL			TRUE
GCST90240124	pQTL			TRUE
GCST90242710	pQTL			TRUE
GCST90242458	pQTL			TRUE
GCST90242580	pQTL			TRUE
GCST90242558	pQTL			TRUE
GCST90240322	pQTL			TRUE
GCST90242233	pQTL			TRUE
GCST90242288	pQTL			TRUE
GCST90240283	pQTL			TRUE
GCST90241299	pQTL			TRUE
GCST90241386	pQTL			TRUE
GCST90241996	pQTL			TRUE
GCST90243158	pQTL			TRUE
GCST90243076	pQTL			TRUE
GCST90241192	pQTL			TRUE
GCST90241102	pQTL			TRUE
GCST90240146	pQTL			TRUE
GCST90242717	pQTL			TRUE
GCST90240832	pQTL			TRUE
GCST90242330	pQTL			TRUE
GCST90242644	pQTL			TRUE
GCST90240254	pQTL			TRUE
GCST90241686	pQTL			TRUE
GCST90241620	pQTL			TRUE
GCST90242960	pQTL			TRUE
GCST90243109	pQTL			TRUE
GCST90243266	pQTL			TRUE
GCST90241551	pQTL			TRUE
GCST90241790	pQTL			TRUE
GCST90241812	pQTL			TRUE
GCST90240496	pQTL			TRUE
GCST90241885	pQTL			TRUE
GCST90242738	pQTL			TRUE
GCST90242659	pQTL			TRUE
GCST90242702	pQTL			TRUE
GCST90243309	pQTL			TRUE
GCST90240771	pQTL			TRUE
GCST90240642	pQTL			TRUE
GCST90242244	pQTL			TRUE
GCST90242206	pQTL			TRUE
GCST90240666	pQTL			TRUE
GCST90240353	pQTL			TRUE
GCST90241340	pQTL			TRUE
GCST90240390	pQTL			TRUE
GCST90240736	pQTL			TRUE
GCST90242775	pQTL			TRUE
GCST90241243	pQTL			TRUE
GCST90243175	pQTL			TRUE
GCST90240154	pQTL			TRUE
GCST90241891	pQTL			TRUE
GCST90242703	pQTL			TRUE
GCST90242753	pQTL			TRUE
GCST90242415	pQTL			TRUE
GCST90242476	pQTL			TRUE
GCST90240591	pQTL			TRUE
GCST90242247	pQTL			TRUE
GCST90241280	pQTL			TRUE
GCST90241424	pQTL			TRUE
GCST90240400	pQTL			TRUE
GCST90242002	pQTL			TRUE
GCST90241177	pQTL			TRUE
GCST90241049	pQTL			TRUE
GCST90242635	pQTL			TRUE
GCST90242578	pQTL			TRUE
GCST90240894	pQTL			TRUE
GCST90240589	pQTL			TRUE
GCST90242224	pQTL			TRUE
GCST90240256	pQTL			TRUE
GCST90240292	pQTL			TRUE
GCST90242828	pQTL			TRUE
GCST90242916	pQTL			TRUE
GCST90241948	pQTL			TRUE
GCST90241214	pQTL			TRUE
GCST90241743	pQTL			TRUE
GCST90243094	pQTL			TRUE
GCST90242623	pQTL			TRUE
GCST90240625	pQTL			TRUE
GCST90242186	pQTL			TRUE
GCST90242265	pQTL			TRUE
GCST90240669	pQTL			TRUE
GCST90242064	pQTL			TRUE
GCST90240405	pQTL			TRUE
GCST90240696	pQTL			TRUE
GCST90241409	pQTL			TRUE
GCST90241559	pQTL			TRUE
GCST90241830	pQTL			TRUE
GCST90240455	pQTL			TRUE
GCST90243361	pQTL			TRUE
GCST90240125	pQTL			TRUE
GCST90241035	pQTL			TRUE
GCST90240471	pQTL			TRUE
GCST90242384	pQTL			TRUE
GCST90242404	pQTL			TRUE
GCST90242436	pQTL			TRUE
GCST90240178	pQTL			TRUE
GCST90240760	pQTL			TRUE
GCST90240763	pQTL			TRUE
GCST90242559	pQTL			TRUE
GCST90240644	pQTL			TRUE
GCST90240930	pQTL			TRUE
GCST90240352	pQTL			TRUE
GCST90240366	pQTL			TRUE
GCST90242093	pQTL			TRUE
GCST90241363	pQTL			TRUE
GCST90242052	pQTL			TRUE
GCST90242806	pQTL			TRUE
GCST90241232	pQTL			TRUE
GCST90240477	pQTL			TRUE
GCST90240979	pQTL			TRUE
GCST90242332	pQTL			TRUE
GCST90242584	pQTL			TRUE
GCST90242668	pQTL			TRUE
GCST90240873	pQTL			TRUE
GCST90242325	pQTL			TRUE
GCST90240259	pQTL			TRUE
GCST90242173	pQTL			TRUE
GCST90242087	pQTL			TRUE
GCST90241357	pQTL			TRUE
GCST90241449	pQTL			TRUE
GCST90242763	pQTL			TRUE
GCST90242788	pQTL			TRUE
GCST90243277	pQTL			TRUE
GCST90240479	pQTL			TRUE
GCST90240559	pQTL			TRUE
GCST90240227	pQTL			TRUE
GCST90240663	pQTL			TRUE
GCST90242066	pQTL			TRUE
GCST90242832	pQTL			TRUE
GCST90241687	pQTL			TRUE
GCST90240317	pQTL			TRUE
GCST90243377	pQTL			TRUE
